id,ACTION
1,0.6765230740466417
2,0.9915966894963494
3,0.9999999185474966
4,0.9190149693978553
5,0.9988054754910473
6,0.9999984567626846
7,0.9938629589011995
8,0.9999095167933726
9,0.889528705830405
10,0.9818542886168309
11,0.9287649183176185
12,0.9415214522691011
13,0.9788184490589149
14,0.519655459715616
15,0.9673195965149817
16,0.9967225396128244
17,0.9568294389462344
18,0.8888721725540608
19,0.984020156736164
20,0.9946134591999347
21,0.9999999999583404
22,0.999994258659206
23,0.7577096221051312
24,0.9236282342417896
25,0.9505492238795206
26,0.9713132839733778
27,0.9324131265826184
28,0.6703061121340922
29,0.9711797408082296
30,0.9261844274384189
31,0.9752910395292427
32,0.9903742168055479
33,0.9999999980120542
34,0.9786556847346596
35,0.9673571382025867
36,0.9682750239660419
37,0.970132352244237
38,0.9961055162087175
39,0.9398990836105702
40,0.9363775270195202
41,0.9668236194114721
42,0.9997626454045005
43,0.9893219679163993
44,0.9862772613134932
45,0.968494004524331
46,0.9432183663998396
47,0.999999999660918
48,0.970724048053365
49,0.9998407983571945
50,0.9950054815719158
51,0.9831853337870193
52,0.9768209227821694
53,0.982643877629764
54,0.9999999999999998
55,0.9411342739039505
56,0.9062762361850288
57,0.9706605670161512
58,0.998766417217685
59,0.9923352138101623
60,0.9827270044920454
61,0.9998246012853944
62,0.9799171702991694
63,0.9932600960176632
64,0.99381099585098
65,0.9955170652574156
66,0.9999999976533337
67,0.8195173487968324
68,0.9989971086343795
69,0.9433794604901125
70,0.9417346908873456
71,0.9125208642340429
72,0.9974682097438523
73,0.9862568743937171
74,0.9992928691935904
75,0.9787913988963151
76,0.9977063797369347
77,0.9960103177377851
78,0.8948890749257287
79,0.7222822812272885
80,0.9968597007947148
81,0.9944370011940874
82,0.9999999999857967
83,0.9687003842860293
84,0.9749035162985118
85,0.9581414148008214
86,0.918021099360741
87,0.9346306763362338
88,0.9999999999363048
89,0.9999991894533851
90,0.9740438439263001
91,0.9856284635283235
92,0.9183113075444005
93,0.9999989468797741
94,0.8378223517891293
95,0.9999306723838385
96,0.9995243936417862
97,0.6780356347674737
98,0.9870536906075342
99,0.9999020498957322
100,0.9999923033451998
101,0.9499056799865888
102,0.5713677213962584
103,0.9852363059167352
104,0.9881583220290527
105,0.824191237476414
106,0.9921493905336366
107,0.9986617148500969
108,0.9169411446847165
109,0.9721518152989659
110,0.9716840274277803
111,0.8744278288271246
112,0.9361824721208423
113,0.9999999999790932
114,0.9997295835896097
115,0.9590715655674108
116,0.9447561566040034
117,0.9777493821132611
118,0.9471019691971523
119,0.9999993987217993
120,0.9914593403637612
121,0.9909063090706537
122,0.9742149620460867
123,0.5787465247531182
124,0.9945089238893764
125,0.9994701901015453
126,0.7866331456561866
127,0.8195879947408037
128,0.9062506029965415
129,0.9982154947718913
130,0.9286121172535561
131,0.9861878063966593
132,0.9999078250334611
133,0.9772317079838725
134,0.8962156126030989
135,0.9999999999999998
136,0.7794850847532415
137,0.9925959736332768
138,0.9657788287811218
139,0.8694372463546132
140,0.9990348264088147
141,0.9994264316729206
142,0.8259419542382305
143,0.985967016042554
144,0.9820422912187937
145,0.9999598443114178
146,0.8783733882708875
147,0.7332204361892635
148,0.9531434985333521
149,0.9981938919741157
150,0.9732230048675329
151,0.9877756441529285
152,0.9843385605677801
153,0.972531008711911
154,0.8557192510644646
155,0.909417364360253
156,0.9421664411878368
157,0.981173065167444
158,0.925448869339641
159,0.9993160068818101
160,0.9063835916298006
161,0.913991547153596
162,0.998568004806092
163,0.9951662459471611
164,0.9994899176535013
165,0.9917517814122468
166,0.9999941405501201
167,0.9409616076690567
168,0.9994205969817525
169,0.98800110608626035
170,0.9963066349839718
171,0.98664754784366
172,0.9708743977580752
173,0.9810267752061369
174,0.9983329417891923
175,0.9780606118150948
176,0.9969486703319843
177,0.9621558566678522
178,0.9997083719321748
179,0.9952585938999937
180,0.7332204361892635
181,0.3609495983301181
182,0.9286121172535561
183,0.9842876189516054
184,0.9125168827623589
185,0.9694478199134533
186,0.8345298413927202
187,0.9906736501607354
188,0.9810498569354346
189,0.6678249839061368
190,0.9827093104082019
191,0.9999999999999998
192,0.999348597745192
193,0.9946366997202193
194,0.9919217707684348
195,0.9839814552775844
196,0.9965893000579209
197,0.9999196717946756
198,0.9446017332016798
199,0.9606895599752243
200,0.6096856118430157
201,0.9548789029951356
202,0.9974374065456306
203,0.9613468916045901
204,0.9344599297876216
205,0.9654839612449511
206,0.9920847059994421
207,0.9871420902546814
208,0.9663081251730152
209,0.8853224856932738
210,0.970137248272711
211,0.9595506898165225
212,0.9009115223205393
213,0.9999998471771467
214,0.9453995577552242
215,0.9999999995552338
216,0.8961559613616356
217,0.9519515169860733
218,0.9999999014045301
219,0.9974683477221854
220,0.8683620361536942
221,0.8869577909587775
222,0.9999996664017571
223,0.9999085244600924
224,0.963591534937053
225,0.9859134835120793
226,0.8731425287618685
227,0.9131464265322565
228,0.9515033442474389
229,0.9985583606614514
230,0.9870336658621492
231,0.9596370706205768
232,0.8947033619792029
233,0.9524671637864395
234,0.7633414972141219
235,0.9533580703796778
236,0.9837119562758923
237,0.97281413980097
238,0.9617602719621031
239,0.9830921381512585
240,0.9993162202655641
241,0.977649278038731
242,0.7254698756652813
243,0.6166523017370105
244,0.9999980646903981
245,0.9816742081567905
246,0.9922194533231109
247,0.9646515446753997
248,0.968209634013414
249,0.9770432279386981
250,0.9953803095789514
251,0.99701855110801485
252,0.9620937461323442
253,0.9969364360508738
254,0.9997523533432087
255,0.9966900386004229
256,0.9896145225514335
257,0.9807759938408569
258,0.6811870942694881
259,0.8800285250509413
260,0.9988057918408686
261,0.9995498134315889
262,0.9658791955458806
263,0.9920522336941916
264,0.999511400349965
265,0.989631516355662
266,0.9663081251730152
267,0.9584199646075554
268,0.9917176074485206
269,0.9770432279386981
270,0.9756771167641499
271,0.9929945003166768
272,0.9238296851476298
273,0.967972898798233
274,0.9590997664613733
275,0.9766109083255489
276,0.9841175516713653
277,0.9978438800684877
278,0.9927319287081522
279,0.9696239039557156
280,0.8956891656836871
281,0.9999995213193444
282,0.9939315021131735
283,0.9022916833633401
284,0.9593302820711176
285,0.9957326534755292
286,0.9791720404004517
287,0.9914234718048311
288,0.9895610085079926
289,0.935824616678126
290,0.989631516355662
291,0.9361696553873142
292,0.9105882478173422
293,0.9854452065591519
294,0.9937276760313741
295,0.9999998685760015
296,0.4276375733274929
297,0.7173469032770958
298,0.9967907525545071
299,0.4652304095944851
300,0.9996611964621515
301,0.9034468601272241
302,0.979300531144569
303,0.6798500538204505
304,0.6073930546637588
305,0.9983063300755458
306,0.9981275868607536
307,0.9581414148008214
308,0.9923021823377307
309,0.9577883863732581
310,0.9871629199631095
311,0.9866100226455561
312,0.9974713880306691
313,0.954733013246114
314,0.9870236270197646
315,0.9999819161609016
316,0.984860105280593
317,0.8953105846211481
318,0.9869064384303763
319,0.725846786452332
320,0.9922288805075098
321,0.9875799555919573
